11.0	10.0	4.7272725	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	2.0	0.54545456	-121.71979522705078	-119.76158142089844
40.0	41.0	3.725	1.28125	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-497.8344421386719
40.0	37.0	3.725	1.2758621	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-777.9273071289062
40.0	44.0	3.725	1.2941177	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-802.305908203125
40.0	44.0	3.725	1.2941177	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-802.305908203125
40.0	39.0	3.725	1.3	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-587.9722900390625
40.0	41.0	3.725	1.3225807	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-880.3258666992188
40.0	37.0	3.725	1.2758621	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-777.9273071289062
40.0	45.0	3.725	1.3636364	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0	0.275	-200.6027069091797	-888.3108520507812
12.0	12.0	5.3333335	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0	0.5833333	-127.10224151611328	-321.33489990234375
12.0	12.0	5.3333335	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0	0.5833333	-127.10224151611328	-321.33489990234375
12.0	12.0	5.3333335	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0	0.5833333	-127.10224151611328	-321.33489990234375
28.0	26.0	4.535714	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0	0.5	-171.2693328857422	-167.38307189941406
28.0	26.0	4.535714	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0	0.5	-171.2693328857422	-167.38307189941406
28.0	26.0	4.535714	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0	0.5	-171.2693328857422	-167.38307189941406
40.0	40.0	4.75	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0	0.5	-501.6019287109375	-693.73681640625
40.0	40.0	4.75	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0	0.5	-501.6019287109375	-693.73681640625
40.0	40.0	4.75	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0	0.5	-501.6019287109375	-693.73681640625
21.0	23.0	4.1904764	1.15	347.38095	1.8211955	0.04761905	0.7619048	0.0	0.3	0.05263158	0.05263158	0.8888889	3.0	4.0	0.5714286	-250.90553283691406	-554.0708618164062
30.0	32.0	3.9666667	1.1851852	140.0	1.1457002	0.033333335	0.6333333	0.0	0.2413793	0.0	0.035714287	0.7307692	2.0	2.0	0.56666666	-760.6845092773438	-958.5955200195312
31.0	33.0	4.096774	1.4347826	150.93549	1.6914018	0.032258064	0.7741935	0.0	0.26666668	0.0	0.10344828	0.72727275	5.0	4.0	0.48387095	-643.5363159179688	-749.8436889648438
18.0	19.0	4.1666665	1.0	274.8889	0.92140156	0.0	0.8888889	0.05882353	0.3529412	0.0	0.0	0.9444444	0.0	0.0	0.44444445	-46.252742767333984	-245.70904541015625
11.0	12.0	4.3636365	1.0	235.81818	2.064678	0.0	0.6363636	0.0	0.2	0.11111111	0.0	0.72727275	2.0	2.0	0.6363636	-316.576416015625	-324.84326171875
23.0	20.0	4.2608695	1.0526316	188.65218	1.6813544	0.04347826	0.95652175	0.0	0.45454547	0.04761905	0.14285715	1.0	3.0	3.0	0.5652174	-49.411643981933594	-437.6174011230469
18.0	20.0	5.0555553	1.0526316	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0	0.5555556	-155.96200561523438	-535.7221069335938
18.0	16.0	5.0555553	1.0	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	0.0	0.5555556	-155.96200561523438	-342.0995178222656
18.0	22.0	5.0555553	1.1578947	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0	0.5555556	-155.96200561523438	-350.7521057128906
18.0	22.0	5.0555553	1.1578947	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0	0.5555556	-155.96200561523438	-350.7521057128906
48.0	61.0	5.0416665	1.3863636	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0	0.5	-237.8780517578125	-1124.6517333984375
48.0	54.0	5.0416665	1.35	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0	0.5	-237.8780517578125	-1303.1114501953125
48.0	59.0	5.0416665	1.3720931	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0	0.5	-237.8780517578125	-925.2219848632812
48.0	59.0	5.0416665	1.3720931	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0	0.5	-237.8780517578125	-925.2219848632812
29.0	31.0	4.0689654	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0	0.4827586	-263.1146545410156	-474.3793640136719
29.0	34.0	4.0689654	1.1333333	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0	0.4827586	-263.1146545410156	-276.6390380859375
29.0	31.0	4.0689654	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0	0.4827586	-263.1146545410156	-474.3793640136719
29.0	31.0	4.0689654	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0	0.4827586	-263.1146545410156	-474.3793640136719
21.0	25.0	4.095238	1.1904762	269.61905	1.8587354	0.04761905	0.9047619	0.0	0.3	0.0	0.0	1.0	5.0	3.0	0.61904764	-58.00395965576172	-445.6991882324219
16.0	16.0	3.875	1.1428572	201.9375	5.0195947	0.0	0.6875	0.06666667	0.13333334	0.0	0.0	0.93333334	2.0	2.0	0.625	-235.89669799804688	-333.69793701171875
26.0	26.0	3.8846154	1.1304348	153.23077	0.72960824	0.0	0.9230769	0.04	0.36	0.083333336	0.041666668	1.0	0.0	0.0	0.3846154	-67.75983428955078	-259.34490966796875
22.0	22.0	3.7272727	1.2941177	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0	0.5	-245.1855926513672	-144.85096740722656
22.0	21.0	3.7272727	1.4	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0	0.5	-245.1855926513672	-156.27662658691406
22.0	22.0	3.7272727	1.375	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0	0.5	-245.1855926513672	-246.88702392578125
20.0	20.0	4.4	1.25	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	0.0	0.6	-253.17596435546875	-447.1826477050781
20.0	19.0	4.4	1.2666667	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	2.0	0.6	-253.17596435546875	-542.4207153320312
20.0	19.0	4.4	1.2666667	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	2.0	0.6	-253.17596435546875	-542.4207153320312
45.0	46.0	4.577778	1.2777778	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0	0.4888889	-598.4927368164062	-1088.9114990234375
45.0	49.0	4.577778	1.3243244	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0	0.4888889	-598.4927368164062	-1093.3597412109375
45.0	49.0	4.577778	1.3243244	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0	0.4888889	-598.4927368164062	-1093.3597412109375
31.0	28.0	3.967742	1.2727273	349.67743	1.9207566	0.032258064	0.9032258	0.033333335	0.36666667	0.0	0.06896552	0.9583333	4.0	4.0	0.41935483	-168.20643615722656	-551.435302734375
10.0	11.0	4.6	1.0	432.4	2.750068	0.0	0.8	0.11111111	0.11111111	0.0	0.0	0.9	2.0	2.0	0.6	-122.16002655029297	-314.9483642578125
29.0	25.0	4.413793	1.1363636	999.5517	2.2195187	0.0	0.7586207	0.0	0.25	0.0	0.037037037	0.82608694	2.0	2.0	0.62068963	-473.6005859375	-759.6006469726562
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-426.7012634277344
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-426.7012634277344
13.0	13.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-328.23394775390625
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-329.3973083496094
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-426.7012634277344
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-426.7012634277344
13.0	13.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-328.23394775390625
13.0	13.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-328.23394775390625
13.0	13.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-328.23394775390625
13.0	15.0	4.6923075	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0	0.61538464	-233.48194885253906	-329.3973083496094
18.0	17.0	4.4444447	1.0	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	0.0	0.44444445	-142.5752410888672	-241.87693786621094
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	22.0	4.4444447	1.1578947	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-251.32933044433594
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	19.0	4.4444447	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-340.0758361816406
18.0	22.0	4.4444447	1.1578947	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0	0.44444445	-142.5752410888672	-251.32933044433594
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-120.43653106689453
11.0	12.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-120.6136245727539
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-217.7836456298828
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-123.74258422851562
11.0	12.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-120.6136245727539
11.0	12.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-120.6136245727539
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-217.7836456298828
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-217.7836456298828
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-217.7836456298828
11.0	11.0	4.4545455	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0	0.6363636	-224.2790985107422	-123.74258422851562
14.0	17.0	5.142857	1.1333333	148.92857	1.6543759	0.0	0.78571427	0.0	0.30769232	0.083333336	0.0	0.85714287	2.0	2.0	0.5714286	-133.67662048339844	-324.55902099609375
13.0	16.0	5.076923	1.0666667	67.46154	1.39217	0.0	0.6923077	0.0	0.33333334	0.0	0.09090909	0.7692308	2.0	3.0	0.6923077	-143.03512573242188	-237.53594970703125
33.0	33.0	4.5454545	1.1785715	206.54546	1.3610339	0.030303031	0.75757575	0.0	0.375	0.0	0.12903225	0.78571427	3.0	3.0	0.5151515	-569.4767456054688	-1140.7608642578125
54.0	58.0	4.037037	1.4146341	163.44444	1.6419148	0.037037037	0.8333333	0.03773585	0.35849056	0.01923077	0.01923077	0.9	5.0	5.0	0.537037	-336.9594421386719	-820.7587890625
54.0	53.0	4.037037	1.3589743	163.44444	1.6419148	0.037037037	0.8333333	0.03773585	0.35849056	0.01923077	0.01923077	0.9	5.0	5.0	0.537037	-336.9594421386719	-915.62353515625
39.0	38.0	4.6153846	1.1875	158.53847	2.2017555	0.051282052	0.7692308	0.0	0.2631579	0.0	0.027027028	0.90625	4.0	4.0	0.53846157	-205.345703125	-782.9273071289062
39.0	38.0	4.6153846	1.1875	158.53847	2.2017555	0.051282052	0.7692308	0.0	0.2631579	0.0	0.027027028	0.90625	4.0	4.0	0.53846157	-205.345703125	-782.9273071289062
32.0	37.0	4.65625	1.2758621	157.28125	1.6297337	0.03125	0.84375	0.06451613	0.22580644	0.033333335	0.033333335	0.9	3.0	3.0	0.40625	-382.88128662109375	-1055.5562744140625
32.0	35.0	4.65625	1.1666666	157.28125	1.6297337	0.03125	0.84375	0.06451613	0.22580644	0.033333335	0.033333335	0.9	3.0	3.0	0.40625	-382.88128662109375	-772.9703369140625
12.0	18.0	6.8333335	1.0588236	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0	0.8333333	-235.60560607910156	-237.499267578125
12.0	14.0	6.8333335	1.0	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0	0.8333333	-235.60560607910156	-231.7698211669922
12.0	14.0	6.8333335	1.0	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0	0.8333333	-235.60560607910156	-233.1625518798828
12.0	18.0	6.8333335	1.0588236	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0	0.8333333	-235.60560607910156	-237.499267578125
12.0	13.0	5.0833335	1.0	249.41667	0.9710513	0.0	0.9166667	0.0	0.27272728	0.0	0.2	0.9166667	0.0	0.0	0.33333334	-128.47508239746094	-236.0378875732422
